fipstate,fipscty,county,state,area_office,rid,region
13,219,Oconee County, GA,Atlanta East Area Office,418100,4
13,221,Oglethorpe County, GA,Atlanta East Area Office,418100,4
13,223,Paulding County, GA,Atlanta West Area Office,418200,4
13,225,Peach County, GA,Atlanta East Area Office,418100,4
13,227,Pickens County, GA,Atlanta East Area Office,418100,4
13,229,Pierce County, GA,Savannah Area Office,418400,4
13,231,Pike County, GA,Atlanta West Area Office,418200,4
13,233,Polk County, GA,Atlanta West Area Office,418200,4
13,235,Pulaski County, GA,Savannah Area Office,418400,4
13,237,Putnam County, GA,Atlanta East Area Office,418100,4
13,239,Quitman County, GA,Savannah Area Office,418400,4
13,241,Rabun County, GA,Atlanta East Area Office,418100,4
13,243,Randolph County, GA,Savannah Area Office,418400,4
13,245,Richmond County, GA,Atlanta East Area Office,418100,4
13,247,Rockdale County, GA,Atlanta East Area Office,418100,4
13,249,Schley County, GA,Atlanta West Area Office,418200,4
13,251,Screven County, GA,Savannah Area Office,418400,4
13,253,Seminole County, GA,Savannah Area Office,418400,4
13,255,Spalding County, GA,Atlanta West Area Office,418200,4
13,257,Stephens County, GA,Atlanta East Area Office,418100,4
13,259,Stewart County, GA,Savannah Area Office,418400,4
13,261,Sumter County, GA,Savannah Area Office,418400,4
13,263,Talbot County, GA,Atlanta West Area Office,418200,4
13,265,Taliaferro County, GA,Atlanta East Area Office,418100,4
13,267,Tattnall County, GA,Savannah Area Office,418400,4
13,269,Taylor County, GA,Atlanta West Area Office,418200,4
13,271,Telfair County, GA,Savannah Area Office,418400,4
13,273,Terrell County, GA,Savannah Area Office,418400,4
13,275,Thomas County, GA,Savannah Area Office,418400,4
13,277,Tift County, GA,Savannah Area Office,418400,4
13,279,Toombs County, GA,Savannah Area Office,418400,4
13,281,Towns County, GA,Atlanta East Area Office,418100,4
13,283,Treutlen County, GA,Savannah Area Office,418400,4
13,285,Troup County, GA,Atlanta West Area Office,418200,4
13,287,Turner County, GA,Savannah Area Office,418400,4
13,289,Twiggs County, GA,Atlanta East Area Office,418100,4
13,291,Union County, GA,Atlanta East Area Office,418100,4
13,293,Upson County, GA,Atlanta West Area Office,418200,4
13,295,Walker County, GA,Atlanta West Area Office,418200,4
13,297,Walton County, GA,Atlanta East Area Office,418100,4
13,299,Ware County, GA,Savannah Area Office,418400,4
13,301,Warren County, GA,Atlanta East Area Office,418100,4
13,303,Washington County, GA,Atlanta East Area Office,418100,4
13,305,Wayne County, GA,Savannah Area Office,418400,4
13,307,Webster County, GA,Savannah Area Office,418400,4
13,309,Wheeler County, GA,Savannah Area Office,418400,4
13,311,White County, GA,Atlanta East Area Office,418100,4
13,313,Whitfield County, GA,Atlanta West Area Office,418200,4
13,315,Wilcox County, GA,Savannah Area Office,418400,4
13,317,Wilkes County, GA,Atlanta East Area Office,418100,4
13,319,Wilkinson County, GA,Atlanta East Area Office,418100,4
13,321,Worth County, GA,Savannah Area Office,418400,4
15,1,Hawaii County, HI,Honolulu Area Office,936300,9
15,3,Honolulu County, HI,Honolulu Area Office,936300,9
15,5,Kalawao County, HI,Honolulu Area Office,936300,9
15,7,Kauai County, HI,Honolulu Area Office,936300,9
15,9,Maui County, HI,Honolulu Area Office,936300,9
16,1,Ada County, ID,Boise Area Office,1032500,10
16,3,Adams County, ID,Boise Area Office,1032500,10
16,5,Bannock County, ID,Boise Area Office,1032500,10
16,7,Bear Lake County, ID,Boise Area Office,1032500,10
16,9,Benewah County, ID,Boise Area Office,1032500,10
16,11,Bingham County, ID,Boise Area Office,1032500,10
16,13,Blaine County, ID,Boise Area Office,1032500,10
16,15,Boise County, ID,Boise Area Office,1032500,10
16,17,Bonner County, ID,Boise Area Office,1032500,10
16,19,Bonneville County, ID,Boise Area Office,1032500,10
16,21,Boundary County, ID,Boise Area Office,1032500,10
16,23,Butte County, ID,Boise Area Office,1032500,10
16,25,Camas County, ID,Boise Area Office,1032500,10
16,27,Canyon County, ID,Boise Area Office,1032500,10
16,29,Caribou County, ID,Boise Area Office,1032500,10
16,31,Cassia County, ID,Boise Area Office,1032500,10
16,33,Clark County, ID,Boise Area Office,1032500,10
16,35,Clearwater County, ID,Boise Area Office,1032500,10
16,37,Custer County, ID,Boise Area Office,1032500,10
16,39,Elmore County, ID,Boise Area Office,1032500,10
16,41,Franklin County, ID,Boise Area Office,1032500,10
16,43,Fremont County, ID,Boise Area Office,1032500,10
16,45,Gem County, ID,Boise Area Office,1032500,10
16,47,Gooding County, ID,Boise Area Office,1032500,10
16,49,Idaho County, ID,Boise Area Office,1032500,10
16,51,Jefferson County, ID,Boise Area Office,1032500,10
16,53,Jerome County, ID,Boise Area Office,1032500,10
16,55,Kootenai County, ID,Boise Area Office,1032500,10
16,57,Latah County, ID,Boise Area Office,1032500,10
16,59,Lemhi County, ID,Boise Area Office,1032500,10
16,61,Lewis County, ID,Boise Area Office,1032500,10
16,63,Lincoln County, ID,Boise Area Office,1032500,10
16,65,Madison County, ID,Boise Area Office,1032500,10
16,67,Minidoka County, ID,Boise Area Office,1032500,10
16,69,Nez Perce County, ID,Boise Area Office,1032500,10
16,71,Oneida County, ID,Boise Area Office,1032500,10
16,73,Owyhee County, ID,Boise Area Office,1032500,10
16,75,Payette County, ID,Boise Area Office,1032500,10
16,77,Power County, ID,Boise Area Office,1032500,10
16,79,Shoshone County, ID,Boise Area Office,1032500,10
16,81,Teton County, ID,Boise Area Office,1032500,10
16,83,Twin Falls County, ID,Boise Area Office,1032500,10
16,85,Valley County, ID,Boise Area Office,1032500,10
16,87,Washington County, ID,Boise Area Office,1032500,10
17,1,Adams County, IL,Peoria Area Office,524500,5
17,3,Alexander County, IL,Fairview Heights Area Office,524530,5
17,5,Bond County, IL,Fairview Heights Area Office,524530,5
17,7,Boone County, IL,North Aurora Area Office,521400,5
17,9,Brown County, IL,Peoria Area Office,524500,5
17,11,Bureau County, IL,North Aurora Area Office,521400,5
17,13,Calhoun County, IL,Fairview Heights Area Office,524530,5
17,15,Carroll County, IL,North Aurora Area Office,521400,5
17,17,Cass County, IL,Peoria Area Office,524500,5
17,19,Champaign County, IL,Peoria Area Office,524500,5
17,21,Christian County, IL,Peoria Area Office,524500,5
17,23,Clark County, IL,Peoria Area Office,524500,5
17,25,Clay County, IL,Fairview Heights Area Office,524530,5
17,27,Clinton County, IL,Fairview Heights Area Office,524530,5
17,29,Coles County, IL,Peoria Area Office,524500,5
17,31,Cook County, IL,Calumet City Area Office,521700,5
17,31,Cook County, IL,Chicago North Area Office,524200,5
17,33,Crawford County, IL,Fairview Heights Area Office,524530,5
17,35,Cumberland County, IL,Peoria Area Office,524500,5
17,37,DeKalb County, IL,North Aurora Area Office,521400,5
17,39,De Witt County, IL,Peoria Area Office,524500,5
17,41,Douglas County, IL,Peoria Area Office,524500,5
17,43,DuPage County, IL,North Aurora Area Office,521400,5
17,45,Edgar County, IL,Peoria Area Office,524500,5
17,47,Edwards County, IL,Fairview Heights Area Office,524530,5
17,49,Effingham County, IL,Fairview Heights Area Office,524530,5
17,51,Fayette County, IL,Fairview Heights Area Office,524530,5
17,53,Ford County, IL,Peoria Area Office,524500,5
17,55,Franklin County, IL,Fairview Heights Area Office,524530,5
17,57,Fulton County, IL,Peoria Area Office,524500,5
17,59,Gallatin County, IL,Fairview Heights Area Office,524530,5
17,61,Greene County, IL,Fairview Heights Area Office,524530,5
17,63,Grundy County, IL,North Aurora Area Office,521400,5
17,65,Hamilton County, IL,Fairview Heights Area Office,524530,5
17,67,Hancock County, IL,Peoria Area Office,524500,5
17,69,Hardin County, IL,Fairview Heights Area Office,524530,5
17,71,Henderson County, IL,Peoria Area Office,524500,5
17,73,Henry County, IL,Peoria Area Office,524500,5
17,75,Iroquois County, IL,Peoria Area Office,524500,5
17,77,Jackson County, IL,Fairview Heights Area Office,524530,5
17,79,Jasper County, IL,Fairview Heights Area Office,524530,5
17,81,Jefferson County, IL,Fairview Heights Area Office,524530,5
17,83,Jersey County, IL,Fairview Heights Area Office,524530,5
17,85,Jo Daviess County, IL,North Aurora Area Office,521400,5
17,87,Johnson County, IL,Fairview Heights Area Office,524530,5
17,89,Kane County, IL,North Aurora Area Office,521400,5
17,91,Kankakee County, IL,Calumet City Area Office,521700,5
17,93,Kendall County, IL,North Aurora Area Office,521400,5
17,95,Knox County, IL,Peoria Area Office,524500,5
17,97,Lake County, IL,Chicago North Area Office,524200,5
17,99,LaSalle County, IL,North Aurora Area Office,521400,5
17,101,Lawrence County, IL,Fairview Heights Area Office,524530,5
17,103,Lee County, IL,North Aurora Area Office,521400,5
17,105,Livingston County, IL,Peoria Area Office,524500,5
17,107,Logan County, IL,Peoria Area Office,524500,5
17,109,McDonough County, IL,Peoria Area Office,524500,5
17,111,McHenry County, IL,North Aurora Area Office,521400,5
17,113,McLean County, IL,Peoria Area Office,524500,5
17,115,Macon County, IL,Peoria Area Office,524500,5
17,117,Macoupin County, IL,Fairview Heights Area Office,524530,5
17,119,Madison County, IL,Fairview Heights Area Office,524530,5
17,121,Marion County, IL,Fairview Heights Area Office,524530,5
17,123,Marshall County, IL,Peoria Area Office,524500,5
17,125,Mason County, IL,Peoria Area Office,524500,5
17,127,Massac County, IL,Fairview Heights Area Office,524530,5
17,129,Menard County, IL,Peoria Area Office,524500,5
17,131,Mercer County, IL,Peoria Area Office,524500,5
17,133,Monroe County, IL,Fairview Heights Area Office,524530,5
17,135,Montgomery County, IL,Fairview Heights Area Office,524530,5
17,137,Morgan County, IL,Peoria Area Office,524500,5
17,139,Moultrie County, IL,Peoria Area Office,524500,5
17,141,Ogle County, IL,North Aurora Area Office,521400,5
17,143,Peoria County, IL,Peoria Area Office,524500,5
17,145,Perry County, IL,Fairview Heights Area Office,524530,5
17,147,Piatt County, IL,Peoria Area Office,524500,5
17,149,Pike County, IL,Peoria Area Office,524500,5
17,151,Pope County, IL,Fairview Heights Area Office,524530,5
17,153,Pulaski County, IL,Fairview Heights Area Office,524530,5
17,155,Putnam County, IL,North Aurora Area Office,521400,5
17,157,Randolph County, IL,Fairview Heights Area Office,524530,5
17,159,Richland County, IL,Fairview Heights Area Office,524530,5
17,161,Rock Island County, IL,Peoria Area Office,524500,5
17,163,St. Clair County, IL,Fairview Heights Area Office,524530,5
17,165,Saline County, IL,Fairview Heights Area Office,524530,5
17,167,Sangamon County, IL,Peoria Area Office,524500,5
17,169,Schuyler County, IL,Peoria Area Office,524500,5
17,171,Scott County, IL,Peoria Area Office,524500,5
17,173,Shelby County, IL,Peoria Area Office,524500,5
17,175,Stark County, IL,Peoria Area Office,524500,5
17,177,Stephenson County, IL,North Aurora Area Office,521400,5
17,179,Tazewell County, IL,Peoria Area Office,524500,5
17,181,Union County, IL,Fairview Heights Area Office,524530,5
17,183,Vermilion County, IL,Peoria Area Office,524500,5
17,185,Wabash County, IL,Fairview Heights Area Office,524530,5
17,187,Warren County, IL,Peoria Area Office,524500,5
17,189,Washington County, IL,Fairview Heights Area Office,524530,5
17,191,Wayne County, IL,Fairview Heights Area Office,524530,5
17,193,White County, IL,Fairview Heights Area Office,524530,5
17,195,Whiteside County, IL,North Aurora Area Office,521400,5
17,197,Will County, IL,Calumet City Area Office,521700,5
17,199,Williamson County, IL,Fairview Heights Area Office,524530,5
17,201,Winnebago County, IL,North Aurora Area Office,521400,5
17,203,Woodford County, IL,Peoria Area,524500,5
18,1,Adams County, IN,Indianapolis Area Office,523100,5
18,3,Allen County, IN,Indianapolis Area Office,523100,5
18,5,Bartholomew County, IN,Indianapolis Area Office,523100,5
18,7,Benton County, IN,Indianapolis Area Office,523100,5
18,9,Blackford County, IN,Indianapolis Area Office,523100,5
18,11,Boone County, IN,Indianapolis Area Office,523100,5
18,13,Brown County, IN,Indianapolis Area Office,523100,5
18,15,Carroll County, IN,Indianapolis Area Office,523100,5
18,17,Cass County, IN,Indianapolis Area Office,523100,5
18,19,Clark County, IN,Indianapolis Area Office,523100,5
18,21,Clay County, IN,Indianapolis Area Office,523100,5
18,23,Clinton County, IN,Indianapolis Area Office,523100,5
18,25,Crawford County, IN,Indianapolis Area Office,523100,5
18,27,Daviess County, IN,Indianapolis Area Office,523100,5
18,29,Dearborn County, IN,Indianapolis Area Office,523100,5
18,31,Decatur County, IN,Indianapolis Area Office,523100,5
18,33,DeKalb County, IN,Indianapolis Area Office,523100,5
18,35,Delaware County, IN,Indianapolis Area Office,523100,5
18,37,Dubois County, IN,Indianapolis Area Office,523100,5
18,39,Elkhart County, IN,Indianapolis Area Office,523100,5
18,41,Fayette County, IN,Indianapolis Area Office,523100,5
18,43,Floyd County, IN,Indianapolis Area Office,523100,5
18,45,Fountain County, IN,Indianapolis Area Office,523100,5
18,47,Franklin County, IN,Indianapolis Area Office,523100,5
18,49,Fulton County, IN,Indianapolis Area Office,523100,5
18,51,Gibson County, IN,Indianapolis Area Office,523100,5
18,53,Grant County, IN,Indianapolis Area Office,523100,5
18,55,Greene County, IN,Indianapolis Area Office,523100,5
18,57,Hamilton County, IN,Indianapolis Area Office,523100,5
18,59,Hancock County, IN,Indianapolis Area Office,523100,5
18,61,Harrison County, IN,Indianapolis Area Office,523100,5
18,63,Hendricks County, IN,Indianapolis Area Office,523100,5
18,65,Henry County, IN,Indianapolis Area Office,523100,5
18,67,Howard County, IN,Indianapolis Area Office,523100,5
18,69,Huntington County, IN,Indianapolis Area Office,523100,5
18,71,Jackson County, IN,Indianapolis Area Office,523100,5
18,73,Jasper County, IN,Indianapolis Area Office,523100,5
18,75,Jay County, IN,Indianapolis Area Office,523100,5
18,77,Jefferson County, IN,Indianapolis Area Office,523100,5
18,79,Jennings County, IN,Indianapolis Area Office,523100,5
18,81,Johnson County, IN,Indianapolis Area Office,523100,5
18,83,Knox County, IN,Indianapolis Area Office,523100,5
18,85,Kosciusko County, IN,Indianapolis Area Office,523100,5
18,87,LaGrange County, IN,Indianapolis Area Office,523100,5
18,89,Lake County, IN,Indianapolis Area Office,523100,5
18,91,LaPorte County, IN,Indianapolis Area Office,523100,5
18,93,Lawrence County, IN,Indianapolis Area Office,523100,5
18,95,Madison County, IN,Indianapolis Area Office,523100,5
18,97,Marion County, IN,Indianapolis Area Office,523100,5
18,99,Marshall County, IN,Indianapolis Area Office,523100,5
18,101,Martin County, IN,Indianapolis Area Office,523100,5
18,103,Miami County, IN,Indianapolis Area Office,523100,5
18,105,Monroe County, IN,Indianapolis Area Office,523100,5
18,107,Montgomery County, IN,Indianapolis Area Office,523100,5
18,109,Morgan County, IN,Indianapolis Area Office,523100,5
18,111,Newton County, IN,Indianapolis Area Office,523100,5
18,113,Noble County, IN,Indianapolis Area Office,523100,5
18,115,Ohio County, IN,Indianapolis Area Office,523100,5
18,117,Orange County, IN,Indianapolis Area Office,523100,5
18,119,Owen County, IN,Indianapolis Area Office,523100,5
18,121,Parke County, IN,Indianapolis Area Office,523100,5
18,123,Perry County, IN,Indianapolis Area Office,523100,5
18,125,Pike County, IN,Indianapolis Area Office,523100,5
18,127,Porter County, IN,Indianapolis Area Office,523100,5
18,129,Posey County, IN,Indianapolis Area Office,523100,5
18,131,Pulaski County, IN,Indianapolis Area Office,523100,5
18,133,Putnam County, IN,Indianapolis Area Office,523100,5
18,135,Randolph County, IN,Indianapolis Area Office,523100,5
18,137,Ripley County, IN,Indianapolis Area Office,523100,5
18,139,Rush County, IN,Indianapolis Area Office,523100,5
18,141,St. Joseph County, IN,Indianapolis Area Office,523100,5
18,143,Scott County, IN,Indianapolis Area Office,523100,5
18,145,Shelby County, IN,Indianapolis Area Office,523100,5
18,147,Spencer County, IN,Indianapolis Area Office,523100,5
18,149,Starke County, IN,Indianapolis Area Office,523100,5
18,151,Steuben County, IN,Indianapolis Area Office,523100,5
18,153,Sullivan County, IN,Indianapolis Area Office,523100,5
18,155,Switzerland County, IN,Indianapolis Area Office,523100,5
18,157,Tippecanoe County, IN,Indianapolis Area Office,523100,5
18,159,Tipton County, IN,Indianapolis Area Office,523100,5
18,161,Union County, IN,Indianapolis Area Office,523100,5
